Unnamed:_0,tags,value,series_id
23,webpage  ,https://www.dcmadvisors.com/                           ,S000010517
25,webpage  ,http://fidelity.com                                    ,S000005448
25,webpage  ,http://fidelity.com                                    ,S000005447
26,webpage  ,http://institutional.fidelity.com                      ,S000005448
26,webpage  ,www.schwabassetmanagement.com                          ,S000015878
26,webpage  ,http://waycrossfunds.com/                              ,S000069481
26,webpage  ,http://institutional.fidelity.com                      ,S000005447
26,webpage  ,https://cmadvisorsfunds.com                            ,S000010534
26,webpage  ,http://fidelity.com                                    ,S000040658
27,webpage  ,http://institutional.fidelity.com                      ,S000040658
34,webpage  ,www.jpmorganfunds.com                                  ,S000057630
36,webpage  ,http://fidelity.com                                    ,S000006023
36,webpage  ,http://fidelity.com                                    ,S000017679
36,webpage  ,http://fidelity.com                                    ,S000017677
36,webpage  ,http://fidelity.com                                    ,S000054519
36,webpage  ,http://fidelity.com                                    ,S000065248
37,webpage  ,http://institutional.fidelity.com                      ,S000065248
37,webpage  ,http://institutional.fidelity.com                      ,S000054519
37,webpage  ,http://institutional.fidelity.com                      ,S000006023
37,webpage  ,http://institutional.fidelity.com                      ,S000017679
37,webpage  ,http://institutional.fidelity.com                      ,S000017677
54,webpage  ,www.jpmorganfunds.com                                  ,S000060180
54,webpage  ,www.jpmorganfunds.com                                  ,S000063668
54,webpage  ,www.jpmorganfunds.com                                  ,S000074053
54,webpage  ,www.jpmorganfunds.com                                  ,S000054488
92,webpage  ,www.blackrock.com                                      ,S000071770
92,webpage  ,http://fidelity.com                                    ,S000007473
92,webpage  ,http://fidelity.com                                    ,S000007463
92,webpage  ,http://fidelity.com                                    ,S000007493
92,webpage  ,http://fidelity.com                                    ,S000007487
92,webpage  ,http://fidelity.com                                    ,S000007481
92,webpage  ,http://fidelity.com                                    ,S000007459
92,webpage  ,http://fidelity.com                                    ,S000007462
93,webpage  ,http://institutional.fidelity.com                      ,S000007459
93,webpage  ,http://institutional.fidelity.com                      ,S000007462
93,webpage  ,http://institutional.fidelity.com                      ,S000007487
93,webpage  ,http://institutional.fidelity.com                      ,S000007481
93,webpage  ,http://institutional.fidelity.com                      ,S000007473
93,webpage  ,http://institutional.fidelity.com                      ,S000007463
93,webpage  ,http://institutional.fidelity.com                      ,S000007493
94,webpage  ,www.vcm.com                                            ,S000012927
94,webpage  ,www.vcm.com                                            ,S000012929
94,webpage  ,www.vcm.com                                            ,S000012897
94,webpage  ,www.vcm.com                                            ,S000037226
94,webpage  ,www.vcm.com                                            ,S000037227
200,webpage  ,www.gmo.com                                            ,S000068925
200,webpage  ,www.gmo.com                                            ,S000072426
200,webpage  ,www.gmo.com                                            ,S000005488
200,webpage  ,www.gmo.com                                            ,S000005485
200,webpage  ,www.gmo.com                                            ,S000077554
200,webpage  ,www.gmo.com                                            ,S000005489
200,webpage  ,www.gmo.com                                            ,S000034948
200,webpage  ,www.gmo.com                                            ,S000004922
